record_id,incident_group_id,incident_text,source_evidence_text,source_document,source_page,source_record_id,lsr_primary,lsr_secondary,lsr_labels,dataset_origin,lsr_label_provenance,reconstruction_method,reconstruction_status,created_at
RECON-LSR-0376,GRP-Safety performa-P69,WHAT WENT WRONG: Axis pump hand opened a valve and allowed wellbore pressure to energize the hose resulting in it whipping and striking the IP. CORRECTIVE ACTIONS AND RECOMMENDATIONS: Improper sequence of steps (valve alignment) which resulted in an unintended release of pressure to the kelly hose striking the Floorhand. PEOPLE (ACTS): Following Procedures: Deviation unintentional (by individual or group) PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire),PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,69,LSR-CAND-000389,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:46Z
RECON-LSR-0377,GRP-Safety performa-P69,WHAT WENT WRONG: Axis pump hand opened a valve and allowed wellbore pressure to energize the hose resulting in it whipping and striking the IP. CORRECTIVE ACTIONS AND RECOMMENDATIONS: Improper sequence of steps (valve alignment) which resulted in an unintended release of pressure to the kelly hose striking the Floorhand. PEOPLE (ACTS): Following Procedures: Deviation unintentional (by individual or group) PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire),SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,69,LSR-CAND-000390,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:46Z
RECON-LSR-0378,GRP-Safety performa-P70,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate energy isolation PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers DATE: 08 Apr 2025 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,70,LSR-CAND-000391,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:46Z
RECON-LSR-0379,GRP-Safety performa-P70,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate energy isolation PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers DATE: 08 Apr 2025 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,70,LSR-CAND-000392,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:47Z
RECON-LSR-0380,GRP-Safety performa-P70,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate energy isolation PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers DATE: 08 Apr 2025 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations",PRIMARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,70,LSR-CAND-000393,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:47Z
RECON-LSR-0381,GRP-Safety performa-P70,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate energy isolation PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers DATE: 08 Apr 2025 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations",SECONARY LIFE-SAVING RULE:  Confined space,Safety performance indicators – 2025 data.pdf,70,LSR-CAND-000394,Confined Space,UNKNOWN,"[""Confined Space""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:47Z
RECON-LSR-0382,GRP-Safety performa-P71,WHAT WENT WRONG: Work performed under confined space entry and hot work permits occurred more than 2 hours after permits were initially issued and was not revalidated prior to beginning work. CORRECTIVE ACTIONS AND RECOMMENDATIONS: All permits must be revalidated if work is not started within a maximum of 2 hours of issue or if there is a break in the work of 2 hours or more. Makes necessary tests for flammable and/or other hazardous conditions immediately prior to the start of hot work or when work is suspended for more than 2 hours. PEOPLE (ACTS): Following Procedures: Deviation unintentional (by individual or group),PRIMARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,71,LSR-CAND-000395,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:47Z
RECON-LSR-0383,GRP-Safety performa-P71,WHAT WENT WRONG: Work performed under confined space entry and hot work permits occurred more than 2 hours after permits were initially issued and was not revalidated prior to beginning work. CORRECTIVE ACTIONS AND RECOMMENDATIONS: All permits must be revalidated if work is not started within a maximum of 2 hours of issue or if there is a break in the work of 2 hours or more. Makes necessary tests for flammable and/or other hazardous conditions immediately prior to the start of hot work or when work is suspended for more than 2 hours. PEOPLE (ACTS): Following Procedures: Deviation unintentional (by individual or group),SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,71,LSR-CAND-000396,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:47Z
RECON-LSR-0384,GRP-Safety performa-P72,"DATE: 13 Aug 2025 FUNCTION: Unspecified CAUSE: Struck by (not dropped object) ACTIVITY: Drilling, workover, well operations While changing out tong heads during an ESP install, the IP’s right arm came into contact with the actuating lever, activating the tongs. IP’s left forearm was struck by the rotation of the tongs. WHAT WENT WRONG: PTO was not disengaged before starting to change tubing head.",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,72,LSR-CAND-000397,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:48Z
RECON-LSR-0385,GRP-Safety performa-P72,"DATE: 13 Aug 2025 FUNCTION: Unspecified CAUSE: Struck by (not dropped object) ACTIVITY: Drilling, workover, well operations While changing out tong heads during an ESP install, the IP’s right arm came into contact with the actuating lever, activating the tongs. IP’s left forearm was struck by the rotation of the tongs. WHAT WENT WRONG: PTO was not disengaged before starting to change tubing head.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,72,LSR-CAND-000398,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:48Z
RECON-LSR-0386,GRP-Safety performa-P73,"DATE: 14 Oct 2025 FUNCTION: Drilling CAUSE: Falls from height ACTIVITY: Lifting, crane, rigging, deck operations A worker fell approximately 16 feet from an aerial work platform onto a Christmas tree cart. The incident occurred while the worker was using a rope tied to the basket to pull an umbilical and create slack for a storm loop. The rope failed under tension, releasing stored energy that transferred to the basket. This sudden release caused the basket to jolt, ejecting the worker.",PRIMARY LIFE-SAVING RULE:  Working at height,Safety performance indicators – 2025 data.pdf,73,LSR-CAND-000399,Working at Height,UNKNOWN,"[""Working at Height""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:48Z
RECON-LSR-0387,GRP-Safety performa-P73,"DATE: 14 Oct 2025 FUNCTION: Drilling CAUSE: Falls from height ACTIVITY: Lifting, crane, rigging, deck operations A worker fell approximately 16 feet from an aerial work platform onto a Christmas tree cart. The incident occurred while the worker was using a rope tied to the basket to pull an umbilical and create slack for a storm loop. The rope failed under tension, releasing stored energy that transferred to the basket. This sudden release caused the basket to jolt, ejecting the worker.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,73,LSR-CAND-000400,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:48Z
RECON-LSR-0388,GRP-Safety performa-P74,"DATE: 05 Aug 2025 FUNCTION: Production CAUSE: Exposure electrical ACTIVITY: Maintenance, inspection, testing While adjusting the ultra-high-pressure water blasting equipment in close proximity to normally energized cable trays, in three separate instances, two workers reported experiencing electrical shock sensations upon contacting the cable trays. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,74,LSR-CAND-000401,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:48Z
RECON-LSR-0389,GRP-Safety performa-P74,"DATE: 05 Aug 2025 FUNCTION: Production CAUSE: Exposure electrical ACTIVITY: Maintenance, inspection, testing While adjusting the ultra-high-pressure water blasting equipment in close proximity to normally energized cable trays, in three separate instances, two workers reported experiencing electrical shock sensations upon contacting the cable trays. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,74,LSR-CAND-000402,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:48Z
RECON-LSR-0390,GRP-Safety performa-P75,"DATE: 21 Apr 2025 COUNTRY: Azerbaijan FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Office, warehouse, accommodation, catering Following heavy rainfall, landslide occurred in the area behind the ten wagon-type cabins (accommodation, canteen, washing, changing, and rest facilities) located at the oil well site. A ground instability and multiple surface cracks were identified in the surrounding area.",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,75,LSR-CAND-000403,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0391,GRP-Safety performa-P75,"DATE: 21 Apr 2025 COUNTRY: Azerbaijan FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Office, warehouse, accommodation, catering Following heavy rainfall, landslide occurred in the area behind the ten wagon-type cabins (accommodation, canteen, washing, changing, and rest facilities) located at the oil well site. A ground instability and multiple surface cracks were identified in the surrounding area.",SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,75,LSR-CAND-000404,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0392,GRP-Safety performa-P76,"DATE: 13 Jul 2025 COUNTRY: Kazakhstan FUNCTION: Production CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Maintenance, inspection, testing Contractor personnel were performing a scheduled calibration of a flow meter in accordance with the preventive maintenance plan. During the calibration process, the technician initiated pressure stabilization by draining fluid through the",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,76,LSR-CAND-000405,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0393,GRP-Safety performa-P76,"DATE: 13 Jul 2025 COUNTRY: Kazakhstan FUNCTION: Production CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Maintenance, inspection, testing Contractor personnel were performing a scheduled calibration of a flow meter in accordance with the preventive maintenance plan. During the calibration process, the technician initiated pressure stabilization by draining fluid through the",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,76,LSR-CAND-000406,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0394,GRP-Safety performa-P77,"DATE: 01 Aug 2025 COUNTRY: Azerbaijan FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A dropped object incident occurred while lowering an overdrive with the casing joint held stationary in the elevator. The mud saver (component of overdrive) contacted top of the liner joint in the rotary, causing failure at the connection to the mandrel. The mud saver (~40 kg) fell ~14 meters to the rig floor.",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,77,LSR-CAND-000407,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0395,GRP-Safety performa-P77,"DATE: 01 Aug 2025 COUNTRY: Azerbaijan FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A dropped object incident occurred while lowering an overdrive with the casing joint held stationary in the elevator. The mud saver (component of overdrive) contacted top of the liner joint in the rotary, causing failure at the connection to the mandrel. The mud saver (~40 kg) fell ~14 meters to the rig floor.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,77,LSR-CAND-000408,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0396,GRP-Safety performa-P78,"DATE: 31 Jan 2025 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Water related, drowning ACTIVITY: Diving (incl. decompression), subsea, ROV During the installation of a subsea telescopic clamp on the well shaft beneath the offshore platform, the Diving Service team encountered a safety-critical situation when a support vessel unexpectedly approached the platform, despite all established safety measures being in place. The vessel’s captain was promptly contacted and informed",PRIMARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,78,LSR-CAND-000409,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:49Z
RECON-LSR-0397,GRP-Safety performa-P78,"DATE: 31 Jan 2025 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Water related, drowning ACTIVITY: Diving (incl. decompression), subsea, ROV During the installation of a subsea telescopic clamp on the well shaft beneath the offshore platform, the Diving Service team encountered a safety-critical situation when a support vessel unexpectedly approached the platform, despite all established safety measures being in place. The vessel’s captain was promptly contacted and informed",SECONARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,78,LSR-CAND-000410,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:50Z
